aset_id,opd_id,kategori_kib,kondisi,status,luas_m2,umur_aset,address,lat,lon,poi_kampus_n,poi_kampus_d,poi_sekolah_n,poi_sekolah_d,poi_mal_n,poi_mal_d,poi_pasar_n,poi_pasar_d,poi_rumah_sakit_n,poi_rumah_sakit_d,poi_puskesmas_n,poi_puskesmas_d,poi_stasiun_n,poi_stasiun_d,poi_kantor_n,poi_kantor_d,poi_tempat_budaya_n,poi_tempat_budaya_d,poi_total,y_jenis,y_kontribusi,y_permintaan
aset-2221,2,2,0,1,1076,17,"Jl. Pemuda No. 45, Kel. Pulo Brayan Kec. Medan Tembung, Kota Medan",3.583749,98.686839,3,1.205,7,0.6364,7,0.6907,2,0.7108,8,0.5149,1,2.7275,1,1.2944,1,1.7394,6,0.6474,36,2,89900000,2
aset-2222,5,2,0,2,307,12,"Jl. Teuku Cik Ditiro No. 30, Kel. Merdeka Kec. Medan Kota, Kota Medan",3.611072,98.676548,4,0.6262,6,1.4391,5,1.2998,1,2.1017,7,0.5082,1,2.1991,1,2.3436,1,1.9061,4,2.1065,30,2,33800000,2
aset-2223,1,0,0,1,1793,28,"Perumahan Katamso No. 36, Kel. Kesawan Kec. Medan Sunggal, Kota Medan",3.608282,98.638068,0,4.5495,0,4.1313,0,3.8688,0,4.0304,0,3.6783,0,3.3338,0,4.7748,0,4.3954,1,2.8509,1,5,12000000,0
aset-2224,2,0,0,1,986,26,"Jl. Teuku Cik Ditiro No. 12, Kel. Sei Sikambing Kec. Medan Sunggal, Kota Medan",3.56535,98.698194,0,3.5383,1,1.885,1,2.628,1,1.9391,2,2.0455,0,3.8278,0,3.6118,0,4.0957,2,1.9214,7,2,11200000,1
aset-2225,5,0,0,1,326,20,"Jl. Teuku Cik Ditiro No. 28, Kel. Sunggal Kec. Medan Timur, Kota Medan",3.535089,98.646842,0,3.2944,0,5.0,0,4.2549,1,2.8902,0,5.0,0,3.0769,0,5.0,0,5.0,0,5.0,1,0,600000,1
aset-2226,5,2,0,1,1698,21,"Perumahan Jamin Ginting No. 20, Kel. Padang Bulan Kec. Medan Deli, Kota Medan",3.577452,98.66116,2,1.6783,5,2.0736,6,1.3882,2,2.0449,3,1.3529,2,1.9972,1,2.2443,1,2.3968,7,1.4547,29,2,25700000,2
aset-2227,6,0,1,1,916,13,"Komplek Sudirman No. 22, Kel. Suka Maju Kec. Medan Denai, Kota Medan",3.619988,98.668503,2,1.9254,1,2.7312,2,0.7236,0,3.0138,2,1.7768,1,2.8056,0,3.4653,1,2.9784,1,2.8903,10,2,23400000,1
aset-2228,3,0,0,1,9583,9,"Jl. Veteran No. 25, Kel. Gaharu Kec. Medan Labuhan, Kota Medan",3.535386,98.652093,0,3.1146,0,5.0,0,3.9337,1,2.5234,0,5.0,1,2.7029,0,5.0,0,5.0,0,5.0,2,2,20700000,1
aset-2229,4,2,0,1,1900,12,"Jl. Sutomo No. 20, Kel. Suka Maju Kec. Medan Tembung, Kota Medan",3.526142,98.673947,0,4.5187,0,5.0,0,4.5909,0,3.3939,0,5.0,0,3.4653,0,5.0,0,5.0,0,5.0,0,1,900000,0
aset-2230,2,0,2,0,11790,11,"Komplek Cut Mutia No. 15, Kel. Gaharu Kec. Medan Polonia, Kota Medan",3.596427,98.68932,3,0.1458,7,0.9645,6,0.3666,2,1.6554,8,0.9245,1,2.7036,1,1.5427,1,1.6119,6,1.3205,35,2,545200000,2
aset-2231,3,2,0,1,1230,13,"Jl. Sisingamangaraja No. 8, Kel. Kesawan Kec. Medan Maimun, Kota Medan",3.557121,98.652514,1,0.8085,0,4.4584,1,2.0397,1,1.2658,0,3.7798,1,1.3913,0,4.5553,0,4.8004,0,3.5555,4,1,1200000,1
aset-2232,4,2,0,1,642,17,"Jl. Imam Bonjol No. 8, Kel. Sunggal Kec. Medan Labuhan, Kota Medan",3.533078,98.617803,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,1,300000,0
aset-2233,2,0,2,1,1896,11,"Blok Veteran No. 10, Kel. Pandan Selamat Kec. Medan Marelan, Kota Medan",3.587144,98.699317,2,1.5424,6,0.7461,5,1.1526,1,0.9047,5,0.8389,0,3.9073,1,2.4969,1,2.8042,5,1.9218,26,2,82400000,2
aset-2234,5,2,0,1,794,16,"Lorong Marelan Raya No. 18, Kel. Pandan Selamat Kec. Medan Baru, Kota Medan",3.615685,98.647885,0,3.617,0,3.6776,1,2.8099,0,3.5976,0,3.523,1,2.9829,0,4.3123,0,3.856,0,3.0705,2,1,300000,0
aset-2235,2,0,0,1,1303,25,"Lorong KH Wahid Hasyim No. 30, Kel. Sikambing Kec. Medan Petisah, Kota Medan",3.54567,98.637433,1,2.8867,0,5.0,0,4.1393,0,3.0906,0,5.0,0,3.268,0,5.0,0,5.0,0,5.0,1,0,5100000,1
aset-2236,6,0,1,0,468,10,"Perumahan Cut Mutia No. 45, Kel. Jati Kec. Medan Area, Kota Medan",3.587701,98.694289,3,1.1015,7,0.6388,6,0.7975,2,0.6499,7,0.542,0,3.3502,1,1.9357,1,2.2523,5,1.3661,32,2,288000000,2
aset-2237,6,0,0,1,6810,13,"Jl. Jamin Ginting No. 5, Kel. Sei Sikambing Kec. Medan Johor, Kota Medan",3.64371,98.699976,1,2.4758,0,4.5048,0,3.7706,0,5.0,0,3.9952,0,5.0,0,5.0,0,5.0,0,5.0,1,5,13100000,1
aset-2238,4,0,1,0,473,11,"Jl. Gatot Subroto No. 30, Kel. Gaharu Kec. Medan Johor, Kota Medan",3.557021,98.630421,0,3.002,0,5.0,0,4.3156,0,3.7008,0,5.0,0,3.8392,0,5.0,0,5.0,0,4.4816,0,0,1100000,0
aset-2239,5,0,0,1,702,14,"Jl. KH Wahid Hasyim No. 25, Kel. Sikambing Kec. Medan Sunggal, Kota Medan",3.532085,98.670105,0,3.7413,0,5.0,0,3.8894,1,2.6346,0,5.0,1,2.7189,0,5.0,0,5.0,0,5.0,2,5,300000,1
aset-2240,1,2,2,1,3674,8,"Jl. Gatot Subroto No. 10, Kel. Pulo Brayan Kec. Medan Baru, Kota Medan",3.623228,98.620328,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,4,400000,0
aset-2241,6,2,0,1,2182,7,"Jl. Imam Bonjol No. 2, Kel. Merdeka Kec. Medan Baru, Kota Medan",3.607394,98.684441,4,0.6234,6,0.4763,7,1.5901,2,2.1879,8,0.0657,1,2.5601,1,2.1031,1,1.821,4,1.826,34,2,121000000,2
aset-2242,1,2,1,1,1436,19,"Jl. Ahmad Yani No. 1, Kel. Bantan Kec. Medan Sunggal, Kota Medan",3.531148,98.615901,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,1,400000,0
aset-2243,4,0,0,1,3761,17,"Jl. Teuku Cik Ditiro No. 18, Kel. Sunggal Kec. Medan Deli, Kota Medan",3.600604,98.639116,0,4.4657,0,3.746,0,3.6495,0,3.638,0,3.149,1,2.9393,0,4.3665,0,4.0494,1,2.1845,2,5,4200000,1
aset-2244,2,0,0,1,3296,8,"Jl. Marelan Raya No. 34, Kel. Padang Bulan Kec. Medan Baru, Kota Medan",3.553433,98.624803,0,3.707,0,5.0,0,5.0,0,4.3199,0,5.0,0,4.4702,0,5.0,0,5.0,0,5.0,0,2,13000000,1
aset-2245,3,2,1,1,695,6,"Jl. Thamrin No. 34, Kel. Pandan Selamat Kec. Medan Tembung, Kota Medan",3.551819,98.712383,0,5.0,0,3.8709,0,4.8058,0,3.9862,0,4.0802,0,5.0,0,5.0,0,5.0,0,4.0857,0,4,300000,0
aset-2246,1,2,1,1,520,24,"Jl. Ahmad Yani No. 10, Kel. Aur Kec. Medan Helvetia, Kota Medan",3.574583,98.655752,2,1.2932,3,2.7264,4,1.5996,2,2.3597,2,1.9035,2,2.3072,1,2.9153,0,3.0372,3,1.6052,19,2,5800000,1
aset-2247,3,0,1,1,3572,14,"Jl. KH Wahid Hasyim No. 50, Kel. Gaharu Kec. Medan Deli, Kota Medan",3.57633,98.665444,2,1.7655,5,1.8875,6,1.0755,2,1.9535,4,1.2078,2,2.0766,1,1.9888,1,2.2328,7,1.7483,30,2,376000000,2
aset-2248,6,0,1,1,1735,28,"Jl. Ahmad Yani No. 10, Kel. Titi Kuning Kec. Medan Selayang, Kota Medan",3.579787,98.696484,2,1.9791,6,0.2962,5,1.7101,1,0.4584,4,0.5265,0,3.882,1,2.4424,1,2.8605,5,1.4144,25,2,77800000,2
aset-2249,5,2,1,1,549,24,"Jl. Veteran No. 32, Kel. Gaharu Kec. Medan Tembung, Kota Medan",3.585536,98.664374,4,1.5776,5,1.1854,6,1.2125,1,1.1088,4,0.3914,1,1.0546,1,1.4865,1,1.5088,7,1.0236,30,2,51800000,2
aset-2250,6,2,1,1,452,12,"Jl. Sisingamangaraja No. 50, Kel. Sikambing Kec. Medan Maimun, Kota Medan",3.57602,98.667939,2,1.8984,5,1.7964,6,1.003,3,1.9184,5,1.0955,2,2.1355,1,1.8514,1,2.1473,7,1.6046,32,2,58400000,2
aset-2251,5,0,1,1,1497,19,"Jl. Teuku Daud No. 15, Kel. Jati Kec. Medan Sunggal, Kota Medan",3.554519,98.619039,0,4.2955,0,5.0,0,5.0,0,4.9567,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,0,1700000,0
aset-2252,6,0,1,0,998,21,"Jl. Cut Mutia No. 28, Kel. Sei Sikambing Kec. Medan Denai, Kota Medan",3.639191,98.700824,1,2.3407,0,4.0595,0,3.6201,0,5.0,0,3.5094,0,5.0,0,5.0,0,5.0,0,5.0,1,0,1600000,1
aset-2253,2,2,1,1,2545,19,"Jl. Cut Mutia No. 48, Kel. Aur Kec. Medan Baru, Kota Medan",3.567806,98.70377,0,3.5354,1,1.8543,1,2.9561,1,1.9799,1,2.0696,0,4.4985,0,3.8622,0,4.3218,2,2.3496,6,4,1300000,1
aset-2254,4,2,2,0,2425,17,"Jl. Sisingamangaraja No. 30, Kel. Sunggal Kec. Medan Deli, Kota Medan",3.621307,98.680655,3,1.1896,1,1.988,2,1.1917,0,3.325,4,1.2579,0,3.4022,0,3.5047,0,3.1006,0,3.248,10,4,6300000,1
aset-2255,4,0,2,0,7963,17,"Jl. Balai Kota No. 34, Kel. Suka Maju Kec. Medan Timur, Kota Medan",3.571568,98.70445,0,3.2176,1,1.5638,2,2.8315,1,1.7205,2,1.7974,0,4.708,0,3.6716,0,4.1114,2,2.3107,8,3,2200000,1
aset-2256,2,2,0,2,2628,11,"Lorong Sudirman No. 28, Kel. Titi Kuning Kec. Medan Marelan, Kota Medan",3.575085,98.663098,2,1.5147,5,2.1437,6,1.0507,2,2.1766,3,1.4804,2,2.1326,1,2.2651,1,2.4836,7,1.7894,29,2,34700000,2
aset-2257,6,0,1,2,5012,19,"Lingkungan Katamso No. 6, Kel. Bantan Kec. Medan Selayang, Kota Medan",3.573624,98.661725,2,1.3017,4,2.3641,5,1.0137,2,2.0936,2,1.7031,2,1.9932,1,2.4879,1,2.7025,7,1.8655,26,2,106900000,2
aset-2258,6,0,2,1,865,7,"Jl. Katamso No. 50, Kel. Titi Kuning Kec. Medan Sunggal, Kota Medan",3.599528,98.621456,0,5.0,0,5.0,0,5.0,0,5.0,0,4.9721,0,4.8585,0,5.0,0,5.0,0,3.9023,0,3,1600000,0
aset-2259,1,0,0,1,1525,27,"Jl. Balai Kota No. 15, Kel. Pandan Selamat Kec. Medan Labuhan, Kota Medan",3.632311,98.676898,2,0.4565,0,3.2772,1,0.9596,0,4.4199,2,2.5223,0,4.3538,0,4.7048,0,4.2652,0,4.3729,5,2,5700000,1
aset-2260,5,0,0,0,762,15,"Lorong Yos Sudarso No. 28, Kel. Pulo Brayan Kec. Medan Sunggal, Kota Medan",3.583822,98.691681,3,1.3623,7,0.4204,6,1.1879,2,0.25,6,0.1726,0,3.2112,1,1.7681,1,2.1697,6,1.131,32,2,382700000,2
aset-2261,5,0,0,1,3766,25,"Jl. Diponegoro No. 2, Kel. Pusat Pasar Kec. Medan Maimun, Kota Medan",3.581114,98.700093,2,2.0755,5,0.5738,5,1.7385,1,0.7934,3,0.8147,0,4.1895,1,2.7467,0,3.1318,5,1.8401,22,2,70600000,2
aset-2262,4,0,2,2,2099,8,"Jl. Imam Bonjol No. 2, Kel. Jati Kec. Medan Barat, Kota Medan",3.534817,98.662418,0,3.1952,0,5.0,0,3.6318,1,2.2377,0,5.0,1,2.3728,0,5.0,0,5.0,0,5.0,2,3,2400000,1
aset-2263,3,2,0,1,982,21,"Jl. Pemuda No. 12, Kel. Gaharu Kec. Medan Tembung, Kota Medan",3.565899,98.675057,2,2.0517,5,2.6108,5,0.7927,2,1.7563,4,2.1509,1,1.5676,1,2.6886,0,3.1247,5,1.4177,25,2,90100000,2
aset-2264,6,0,0,1,724,11,"Jl. KH Wahid Hasyim No. 48, Kel. Jati Kec. Medan Area, Kota Medan",3.550411,98.680507,1,2.9802,0,3.8633,1,2.3085,1,1.9308,0,3.8799,1,1.8297,0,4.4193,0,4.8853,2,2.771,6,0,9000000,0
aset-2265,3,0,0,0,1442,14,"Jl. Pemuda No. 5, Kel. Merdeka Kec. Medan Deli, Kota Medan",3.548146,98.648155,1,1.9101,0,5.0,0,3.0407,1,1.8816,0,4.8782,1,2.0634,0,5.0,0,5.0,0,4.6059,3,0,5500000,0
aset-2266,2,2,1,1,1088,25,"Jl. Veteran No. 10, Kel. Merdeka Kec. Medan Helvetia, Kota Medan",3.592479,98.671733,3,0.742,7,0.0651,7,0.8702,2,0.0999,7,0.8321,1,0.7981,1,0.6462,1,0.4001,7,0.4475,36,2,79400000,2
aset-2267,3,0,0,1,5501,18,"Blok Teuku Cik Ditiro No. 2, Kel. Sei Sikambing Kec. Medan Selayang, Kota Medan",3.584315,98.689238,3,1.2592,7,0.6893,6,0.9628,2,0.4904,8,0.4423,1,2.9406,1,1.4981,1,1.9122,6,0.857,35,2,830600000,2
aset-2268,6,0,2,1,3816,13,"Jl. Ahmad Yani No. 4, Kel. Jati Kec. Medan Timur, Kota Medan",3.561506,98.657178,1,0.1713,0,3.7737,1,1.3475,1,1.0313,0,3.0871,1,1.0623,0,3.8572,0,4.1191,0,3.0667,4,0,17700000,1
aset-2269,1,0,1,1,11308,6,"Komplek Diponegoro No. 48, Kel. Pandan Selamat Kec. Medan Baru, Kota Medan",3.548357,98.647471,1,1.9295,0,5.0,0,3.0803,1,1.9425,0,4.9002,1,2.1229,0,5.0,0,5.0,0,4.5958,3,0,9500000,1
aset-2270,6,2,0,1,808,8,"Perumahan Yos Sudarso No. 4, Kel. Sikambing Kec. Medan Perjuangan, Kota Medan",3.599109,98.694175,3,0.7598,7,0.948,6,0.5664,2,1.9068,7,1.0092,0,3.2698,1,2.1584,1,2.2025,6,1.9075,33,2,134500000,2
aset-2271,5,0,0,1,4120,11,"Jl. Marelan Raya No. 6, Kel. Aur Kec. Medan Petisah, Kota Medan",3.55604,98.622287,0,3.9076,0,5.0,0,5.0,0,4.5977,0,5.0,0,4.7403,0,5.0,0,5.0,0,5.0,0,5,1400000,0
aset-2272,2,0,0,1,6713,18,"Blok Iskandar Muda No. 40, Kel. Aur Kec. Medan Tembung, Kota Medan",3.578547,98.677953,3,1.2624,6,1.191,7,0.4792,2,1.7135,5,0.9753,2,2.3266,1,1.2779,1,1.7492,7,0.7333,34,2,3235500000,2
aset-2273,5,0,1,0,1373,16,"Jl. Setiabudi No. 48, Kel. Bantan Kec. Medan Baru, Kota Medan",3.59266,98.702108,3,1.5668,5,1.4238,4,1.1402,1,1.5578,5,1.4749,0,4.1263,1,2.802,0,3.012,5,2.3186,24,2,52000000,2
aset-2274,5,0,1,1,2771,21,"Jl. Pemuda No. 14, Kel. Polonia Kec. Medan Johor, Kota Medan",3.602181,98.658991,2,2.2608,3,1.7682,5,1.4588,1,1.6788,5,1.6103,1,1.0404,1,2.4143,1,1.996,4,1.3517,23,2,148700000,2
aset-2275,3,0,0,1,436,27,"Jl. Cut Mutia No. 10, Kel. Titi Kuning Kec. Medan Area, Kota Medan",3.526749,98.623649,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,3,800000,0
aset-2276,1,2,1,1,1252,18,"Jl. Imam Bonjol No. 14, Kel. Pandan Selamat Kec. Medan Baru, Kota Medan",3.532276,98.60281,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,1,700000,0
aset-2277,4,0,1,1,454,8,"Jl. Pemuda No. 5, Kel. Pandan Selamat Kec. Medan Petisah, Kota Medan",3.57784,98.68556,2,1.5878,6,1.1452,7,0.6565,2,0.9464,5,1.0055,1,2.9744,1,1.6525,1,2.1453,6,0.22,31,2,384900000,2
aset-2278,6,0,0,0,1330,20,"Jl. Katamso No. 30, Kel. Petisah Tengah Kec. Medan Selayang, Kota Medan",3.609002,98.672639,4,0.7809,6,1.7618,6,0.9702,1,1.7886,7,0.9345,1,1.7728,1,2.1677,1,1.6886,5,1.7458,32,2,422200000,2
aset-2279,4,0,1,1,897,6,"Jl. Thamrin No. 3, Kel. Gaharu Kec. Medan Barat, Kota Medan",3.590744,98.665996,3,1.3244,6,0.712,7,1.2543,1,0.6094,6,0.2231,1,0.486,1,1.224,1,1.0629,7,0.425,33,2,219300000,2
aset-2280,2,2,1,0,3643,18,"Jl. Iskandar Muda No. 14, Kel. Sei Sikambing Kec. Medan Tembung, Kota Medan",3.559551,98.717876,0,5.0,0,3.5604,0,4.7706,0,3.7219,0,3.7974,0,5.0,0,5.0,0,5.0,0,4.1481,0,1,600000,1
aset-2281,6,0,1,1,2816,23,"Jl. Imam Bonjol No. 15, Kel. Sikambing Kec. Medan Barat, Kota Medan",3.557034,98.62423,0,3.675,0,5.0,0,4.9824,0,4.3869,0,5.0,0,4.5262,0,5.0,0,5.0,0,4.929,0,2,2900000,0
aset-2282,4,0,2,1,528,10,"Blok Cut Mutia No. 50, Kel. Aur Kec. Medan Perjuangan, Kota Medan",3.537733,98.670865,0,3.2141,0,5.0,0,3.2698,1,2.0679,0,5.0,1,2.1329,0,5.0,0,5.0,0,4.3997,2,3,1400000,0
aset-2283,5,2,1,0,1963,23,"Jl. Marelan Raya No. 24, Kel. Kesawan Kec. Medan Area, Kota Medan",3.577678,98.691575,2,2.0257,6,0.6127,6,1.252,2,0.5059,4,0.6125,0,3.5225,1,2.1198,1,2.5841,5,0.8308,27,2,70600000,2
aset-2284,5,0,1,1,3929,18,"Jl. Sudirman No. 6, Kel. Jati Kec. Medan Kota, Kota Medan",3.599312,98.647884,0,3.4916,1,2.7668,1,2.6786,1,2.6596,1,2.2188,1,1.9591,0,3.3931,0,3.0667,2,1.3923,7,5,9000000,1
aset-2285,4,0,0,0,1980,17,"Komplek Setiabudi No. 40, Kel. Jati Kec. Medan Timur, Kota Medan",3.570832,98.693277,2,2.7217,3,1.2564,6,1.8138,1,1.2422,3,1.3534,0,3.5452,1,2.7939,0,3.2788,5,1.1437,21,5,121200000,1
aset-2286,3,0,2,1,8701,16,"Blok Imam Bonjol No. 16, Kel. Merdeka Kec. Medan Helvetia, Kota Medan",3.588174,98.700056,2,1.544,6,0.8866,5,1.1376,1,1.0414,5,0.9717,0,3.9638,1,2.5668,1,2.8551,5,2.0081,26,2,775100000,2
aset-2287,1,0,0,1,5912,21,"Jl. Sisingamangaraja No. 2, Kel. Sei Sikambing Kec. Medan Helvetia, Kota Medan",3.510977,98.680954,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,0,10000000,0
aset-2288,5,0,0,1,1676,26,"Jl. Cut Mutia No. 12, Kel. Petisah Tengah Kec. Medan Baru, Kota Medan",3.57909,98.657375,2,1.7903,3,2.242,6,1.7882,2,2.163,2,1.3894,2,1.9611,1,2.493,1,2.5641,7,1.133,26,2,276500000,2
aset-2289,4,0,0,1,11764,13,"Jl. Yos Sudarso No. 32, Kel. Bantan Kec. Medan Petisah, Kota Medan",3.600309,98.610846,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,0,26100000,0
aset-2290,6,2,0,0,128,27,"Jl. Setiabudi No. 2, Kel. Sunggal Kec. Medan Marelan, Kota Medan",3.616347,98.631503,0,5.0,0,5.0,0,4.5126,0,5.0,0,4.8026,0,4.4105,0,5.0,0,5.0,0,4.0057,0,1,100000,0
aset-2291,4,0,0,1,1887,20,"Lingkungan Iskandar Muda No. 45, Kel. Kesawan Kec. Medan Marelan, Kota Medan",3.590768,98.698338,3,1.2368,7,1.0429,5,0.8166,1,1.1408,7,1.0474,0,3.7295,1,2.3695,1,2.6147,5,1.8609,30,2,1118900000,2
aset-2292,3,2,0,0,1127,23,"Jl. Katamso No. 1, Kel. Pulo Brayan Kec. Medan Denai, Kota Medan",3.561631,98.673875,1,1.9011,0,3.102,4,0.884,1,1.3547,1,2.6068,1,1.1671,0,3.1735,0,3.6014,4,1.8657,12,0,5200000,1
aset-2293,1,0,0,0,1912,17,"Jl. Sutomo No. 25, Kel. Pandan Selamat Kec. Medan Denai, Kota Medan",3.590914,98.68354,3,0.6359,7,0.1653,6,0.5469,2,1.4108,8,0.3623,1,2.107,1,0.7328,1,1.0079,6,0.4675,35,2,476100000,2
aset-2294,1,2,0,1,1259,22,"Komplek Gatot Subroto No. 36, Kel. Pandan Selamat Kec. Medan Sunggal, Kota Medan",3.549667,98.692225,0,4.2018,0,3.6085,0,3.308,0,3.2188,0,3.7075,0,3.1025,0,4.7926,0,5.0,1,2.9751,1,1,400000,0
aset-2295,3,2,1,1,555,12,"Jl. Jamin Ginting No. 25, Kel. Aur Kec. Medan Deli, Kota Medan",3.549169,98.636586,1,2.7199,0,5.0,0,4.0107,0,3.0759,0,5.0,0,3.2436,0,5.0,0,5.0,0,4.8777,1,1,200000,0
aset-2296,5,0,0,1,765,12,"Komplek Ahmad Yani No. 5, Kel. Kesawan Kec. Medan Perjuangan, Kota Medan",3.588814,98.635229,0,3.7377,0,4.1072,0,4.2759,0,3.997,0,3.304,0,3.3748,0,4.6375,0,4.4512,1,2.1943,1,0,1500000,0
aset-2297,3,0,1,0,766,19,"Jl. HM Yamin No. 36, Kel. Pusat Pasar Kec. Medan Selayang, Kota Medan",3.59778,98.692383,3,0.5139,7,0.9387,6,0.3672,2,1.756,7,1.2052,0,3.0546,1,1.9139,1,1.9744,6,1.6628,33,2,133500000,2
aset-2298,5,2,2,1,3025,9,"Jl. Setiabudi No. 8, Kel. Kesawan Kec. Medan Marelan, Kota Medan",3.541693,98.65947,1,2.3877,0,5.0,1,2.969,1,1.5417,0,5.0,1,1.7051,0,5.0,0,5.0,0,4.5989,4,4,4000000,1
aset-2299,5,2,0,1,1287,6,"Jl. Diponegoro No. 42, Kel. Kesawan Kec. Medan Helvetia, Kota Medan",3.603669,98.650452,0,3.1787,2,2.6694,1,2.4205,1,2.5705,1,2.295,1,1.8804,0,3.3152,1,2.9287,2,1.7074,9,2,4400000,1
aset-2300,3,2,0,1,1314,14,"Jl. Sutomo No. 18, Kel. Pasar Merah Kec. Medan Deli, Kota Medan",3.585198,98.671202,4,0.9087,7,0.7159,7,0.4872,2,0.8678,7,0.0913,1,1.289,1,0.8361,1,1.0656,7,0.6169,37,2,300800000,2
aset-2301,6,2,0,0,496,22,"Jl. HM Yamin No. 22, Kel. Titi Kuning Kec. Medan Baru, Kota Medan",3.563672,98.696191,0,3.5534,1,2.0423,1,2.6108,1,2.0686,2,2.1782,0,3.5652,0,3.6203,0,4.1114,2,1.8643,7,1,300000,1
aset-2302,2,2,0,1,326,8,"Jl. Imam Bonjol No. 20, Kel. Kesawan Kec. Medan Labuhan, Kota Medan",3.571916,98.62476,0,3.6914,0,5.0,0,4.8298,0,4.7177,0,4.853,0,4.8038,0,5.0,0,5.0,0,3.8563,0,1,100000,0
aset-2303,1,0,1,1,9750,19,"Jl. Balai Kota No. 3, Kel. Merdeka Kec. Medan Helvetia, Kota Medan",3.625374,98.679936,2,0.7461,1,2.4359,2,0.9941,0,3.734,3,1.7136,0,3.7623,0,3.9469,0,3.5314,0,3.6939,8,2,41800000,1
aset-2304,4,0,2,1,6115,7,"Jl. Balai Kota No. 1, Kel. Merdeka Kec. Medan Polonia, Kota Medan",3.530562,98.694986,0,5.0,0,5.0,0,5.0,0,4.4023,0,5.0,0,4.3676,0,5.0,0,5.0,0,5.0,0,3,1800000,0
aset-2305,2,2,1,0,1680,25,"Jl. Putri Hijau No. 1, Kel. Merdeka Kec. Medan Denai, Kota Medan",3.631579,98.706394,1,2.8184,0,3.5918,0,3.9764,0,5.0,1,2.8643,0,5.0,0,5.0,0,5.0,0,5.0,2,1,800000,1
aset-2306,5,0,2,1,1921,19,"Jl. Iskandar Muda No. 16, Kel. Pulo Brayan Kec. Medan Maimun, Kota Medan",3.546792,98.678008,1,2.9644,0,4.3454,1,2.5065,1,1.8259,0,4.3005,1,1.7698,0,4.8058,0,5.0,0,3.2149,4,3,1600000,0
aset-2307,5,0,1,1,1161,15,"Jl. Gatot Subroto No. 32, Kel. Titi Kuning Kec. Medan Tembung, Kota Medan",3.58516,98.660429,2,2.0093,5,1.5521,6,1.6348,1,1.4616,4,0.6631,1,1.206,1,1.9162,1,1.8924,7,0.7384,28,2,61600000,2
aset-2308,6,0,0,1,11149,16,"Jl. Veteran No. 24, Kel. Sei Sikambing Kec. Medan Selayang, Kota Medan",3.585331,98.693902,3,1.3002,7,0.3899,6,1.0412,2,0.3836,6,0.2778,0,3.3829,1,1.9463,1,2.3086,5,1.3338,31,2,1514000000,2
aset-2309,3,0,0,2,334,20,"Jl. Pemuda No. 14, Kel. Polonia Kec. Medan Sunggal, Kota Medan",3.589459,98.672037,3,0.6525,7,0.2771,7,0.7744,2,0.4102,7,0.4958,1,0.9947,1,0.554,1,0.6026,7,0.4687,36,2,289900000,2
aset-2310,3,2,2,1,597,23,"Jl. Teuku Cik Ditiro No. 18, Kel. Petisah Tengah Kec. Medan Labuhan, Kota Medan",3.542851,98.689024,0,4.2201,0,4.4034,0,3.5574,0,3.1135,0,4.4862,0,3.0408,0,5.0,0,5.0,0,3.6308,0,4,100000,0
aset-2311,4,2,0,1,284,9,"Jl. Sutomo No. 22, Kel. Sunggal Kec. Medan Barat, Kota Medan",3.558594,98.708613,0,4.6919,0,3.0093,0,3.9919,0,3.1267,0,3.2198,0,4.8488,0,4.9502,0,5.0,0,3.3001,0,1,100000,0
aset-2312,3,2,2,1,650,23,"Jl. Teuku Cik Ditiro No. 6, Kel. Bantan Kec. Medan Tembung, Kota Medan",3.520547,98.705593,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,5.0,0,4,300000,0
aset-2313,4,0,1,0,1089,28,"Perumahan HM Yamin No. 45, Kel. Merdeka Kec. Medan Labuhan, Kota Medan",3.574431,98.684804,2,1.883,6,1.4102,6,0.9021,2,1.2392,5,1.3173,0,3.0051,1,1.9358,1,2.4329,6,0.1249,29,2,98700000,2
aset-2314,3,0,1,1,4360,11,"Jl. Setiabudi No. 10, Kel. Merdeka Kec. Medan Baru, Kota Medan",3.518712,98.667652,0,5.0,0,5.0,0,5.0,0,4.0477,0,5.0,0,4.1567,0,5.0,0,5.0,0,5.0,0,5,8400000,1
aset-2315,2,2,0,2,3940,24,"Lingkungan Teuku Cik Ditiro No. 3, Kel. Bantan Kec. Medan Barat, Kota Medan",3.573179,98.699604,1,2.7909,3,1.1059,5,2.267,1,1.2244,2,1.3152,0,4.2892,0,3.1291,0,3.5799,3,1.7466,15,5,5400000,1
